,Age,Monthly_Hours_Log,Customer_Support_Calls,Device_Type,Discount_Offered,Satisfaction_Score,Premium_User
2988,34,38.6882304735263,1,Mobile,0,5,1
2989,41,29.191684096613876,1,Desktop,0,2,1
2990,51,21.800800079125466,0,Desktop,0,3,1
2991,45,19.038657837461194,1,Mobile,0,2,0
2992,60,24.16025833949101,2,Desktop,0,3,1
2993,58,29.90232593266632,2,Desktop,1,3,0
2994,56,24.796046971318404,2,Tablet,0,1,1
2995,39,23.26272954290515,1,Mobile,0,3,1
2996,34,25.466962326543165,4,Desktop,0,4,0
2997,51,20.16912855010436,2,Desktop,0,4,1
2998,23,22.2543525852557,1,Mobile,0,4,1
2999,63,8.313660488759968,0,Desktop,1,2,0
3000,23,32.78980984681894,1,Mobile,0,1,0
3001,51,27.390382242574095,0,Mobile,0,2,0
3002,18,18.81235324773256,1,Tablet,1,5,1
3003,27,40.18987985084191,1,Mobile,0,4,1
3004,38,25.696131843139092,3,Tablet,0,1,0
3005,22,16.710851424198424,2,Desktop,0,4,1
3006,19,31.853899371763667,2,Mobile,0,1,1
3007,39,28.184385732074098,0,Tablet,0,2,0
3008,19,28.156639883873755,1,Mobile,0,2,1
3009,27,21.593955162787275,2,Desktop,1,4,0
3010,51,28.60396579022428,1,Tablet,0,3,0
3011,33,22.905933678231243,1,Tablet,0,1,0
3012,56,29.44753161316674,1,Tablet,0,5,1
3013,39,9.76044436791489,1,Desktop,0,3,0
3014,29,21.52901229616649,1,Tablet,0,2,0
3015,41,38.777240782465555,1,Desktop,1,1,1
3016,64,18.863460356797596,0,Desktop,0,3,0
3017,57,20.169293620054507,3,Mobile,0,5,0
3018,55,21.4163092924002,2,Desktop,1,3,1
3019,27,15.281550912890854,2,Tablet,0,5,1
3020,52,7.333753790173983,3,Tablet,0,2,0
3021,49,23.155308811811096,1,Desktop,0,1,1
3022,24,26.086875392653255,1,Desktop,0,2,0
3023,38,24.579959451690783,3,Mobile,0,1,0
3024,37,23.840971504416906,1,Mobile,0,3,0
3025,43,25.344326966803102,5,Tablet,0,2,1
3026,21,33.182731772406115,0,Desktop,0,1,0
3027,63,23.476430512566267,1,Tablet,1,5,0
3028,39,20.407339383301842,1,Desktop,0,1,0
3029,32,22.75099612089531,2,Tablet,0,2,1
3030,57,29.634774078054207,2,Tablet,0,2,1
3031,38,36.296215028346,1,Tablet,0,3,0
3032,32,19.974850086646573,1,Desktop,0,5,1
3033,39,25.79147029623107,3,Mobile,0,1,0
3034,45,27.706859535487677,1,Mobile,0,2,0
3035,31,17.059375946169418,5,Desktop,0,1,0
3036,44,25.163337337703346,1,Mobile,0,4,1
3037,58,13.27460914126324,3,Tablet,1,5,1
3038,57,10.84759757008481,3,Desktop,0,5,1
3039,45,27.933971263138055,1,Desktop,1,4,1
3040,43,21.929002069353736,1,Mobile,1,5,1
3041,19,26.618243260969752,1,Mobile,1,4,1
3042,42,24.8568401839332,1,Tablet,1,1,0
3043,20,17.18879961068962,2,Desktop,0,4,0
3044,25,24.637965584285308,3,Mobile,0,3,1
3045,61,15.135189559881159,2,Desktop,0,4,1
3046,50,36.127778864011205,0,Tablet,1,1,1
3047,59,14.15223724112029,0,Tablet,0,5,1
3048,52,23.43371783225135,0,Tablet,0,3,1
3049,23,16.66182729562201,4,Desktop,0,4,1
3050,56,29.563369386886365,0,Desktop,0,1,0
3051,40,22.34854902974798,0,Desktop,0,3,0
3052,42,20.850666243030318,1,Desktop,0,3,1
3053,60,31.825612360412435,3,Desktop,1,3,1
3054,36,25.23544473342042,2,Tablet,1,4,1
3055,22,29.133155567487737,1,Tablet,1,1,1
3056,28,17.14939250786028,0,Tablet,1,1,1
3057,29,13.761464448579945,1,Mobile,0,1,1
3058,27,25.85766369632107,2,Tablet,1,2,0
3059,25,22.44922915604215,1,Desktop,0,5,1
3060,41,30.011477379631554,1,Tablet,1,1,1
3061,45,24.360732378699602,2,Mobile,0,2,0
3062,58,26.64060271387704,1,Mobile,0,2,0
3063,53,12.012939760470053,1,Mobile,1,3,0
3064,54,40.10749551691406,0,Mobile,0,5,1
3065,38,23.686064119743744,2,Mobile,0,3,1
3066,25,30.580695762713592,0,Desktop,0,5,1
3067,26,18.311266638242987,3,Tablet,0,3,1
3068,64,27.46407921773873,1,Desktop,0,4,0
3069,32,14.577241891802037,1,Desktop,0,5,1
3070,63,28.616542706077368,2,Mobile,0,2,1
3071,57,22.152207324913338,0,Tablet,0,2,0
3072,35,25.23352403148454,3,Tablet,0,5,0
3073,59,30.58379224104078,2,Tablet,0,3,0
3074,37,15.139677510237759,4,Mobile,0,4,0
3075,23,19.524066155097625,1,Desktop,0,4,1
3076,29,28.658594248694122,1,Tablet,0,1,0
3077,19,41.78577179637398,2,Desktop,0,5,1
3078,24,23.895341322708145,2,Tablet,1,4,1
3079,33,29.72908894339146,1,Tablet,1,3,1
3080,20,24.144228241132158,2,Tablet,1,3,0
3081,62,40.53796475805039,1,Tablet,0,2,0
3082,20,11.022226664277955,1,Mobile,0,4,1
3083,44,25.756968357354864,1,Mobile,0,4,1
3084,60,11.995647731503512,4,Desktop,0,3,0
3085,57,4.947427435706267,3,Mobile,1,2,1
3086,55,27.379696424942534,2,Tablet,0,4,1
3087,50,26.115982369179672,4,Desktop,0,3,0
3088,45,22.721304498062388,2,Desktop,0,2,1
3089,18,24.150447279681973,3,Desktop,0,2,0
3090,25,49.786395472570064,3,Tablet,0,3,1
3091,54,22.934598895748525,3,Tablet,0,2,0
3092,49,29.0809948900006,4,Desktop,0,2,0
3093,60,19.80508144308895,1,Mobile,0,1,0
3094,54,27.361860600324825,3,Tablet,0,2,1
3095,21,23.09413059955506,1,Tablet,1,4,1
3096,47,21.71585213816216,4,Mobile,1,2,1
3097,23,39.5511882576026,0,Desktop,1,4,1
3098,63,34.41747970547471,4,Mobile,0,3,1
3099,36,26.093973179193846,4,Tablet,0,2,0
3100,49,6.566304512448266,2,Desktop,1,3,0
3101,26,22.111926213979444,0,Desktop,0,5,1
3102,29,46.624220515240665,0,Mobile,0,2,1
3103,28,23.154706666882333,2,Tablet,0,3,0
3104,63,33.82574057642927,0,Tablet,0,5,0
3105,33,36.53553921562081,2,Desktop,0,4,1
3106,18,26.7517113268478,2,Tablet,1,4,1
3107,62,18.26542694505478,1,Desktop,0,4,0
3108,38,5.517501345736893,1,Desktop,0,4,0
3109,47,30.473305668871635,0,Desktop,0,4,1
3110,30,18.481951977411615,2,Tablet,0,1,0
3111,51,26.409203615101536,0,Mobile,0,3,0
3112,21,15.001437283285087,2,Desktop,0,5,0
3113,45,22.87809967623838,1,Mobile,0,5,1
3114,55,25.269752439208425,1,Mobile,1,2,1
3115,48,27.148748648354385,1,Mobile,0,3,0
3116,44,16.081422501180686,1,Mobile,0,1,0
3117,22,34.57528759009082,1,Mobile,0,1,1
3118,42,20.22484172214423,2,Desktop,0,3,0
3119,20,11.604244316374038,2,Tablet,0,4,0
3120,50,24.12781264029229,2,Mobile,0,4,1
3121,21,25.275002472211682,0,Tablet,1,3,0
3122,42,26.284715465374077,4,Tablet,0,5,1
3123,37,35.89705922948063,3,Desktop,0,4,0
3124,51,23.108409306113124,2,Mobile,0,2,0
3125,43,24.043043005049828,2,Tablet,1,1,1
3126,22,16.17452495013525,0,Tablet,0,4,0
3127,52,31.564428023103176,0,Mobile,0,5,1
3128,45,26.47447251262483,2,Desktop,1,4,1
3129,46,21.6397781816467,1,Desktop,0,4,0
3130,26,9.76260245227629,0,Mobile,0,1,0
3131,55,36.5552975604407,2,Tablet,0,2,1
3132,23,15.178560284351542,3,Desktop,1,2,1
3133,36,20.269775925042353,1,Desktop,1,5,1
3134,61,27.866756088608025,1,Tablet,1,3,1
3135,28,15.427536571066508,1,Tablet,1,3,1
3136,19,13.051921773974852,1,Tablet,0,3,0
3137,64,8.008419338394681,2,Tablet,0,5,1
3138,61,30.767975623245086,3,Mobile,0,4,1
3139,61,20.638510042189424,2,Tablet,1,2,0
3140,26,48.41816073978664,1,Desktop,0,2,0
3141,38,17.045159474953014,2,Tablet,1,4,1
3142,41,17.62839181256863,2,Tablet,0,2,0
3143,51,20.476856237716788,0,Mobile,1,2,0
3144,39,26.945077241107914,1,Mobile,0,3,0
3145,20,21.238373289717508,3,Tablet,1,3,1
3146,29,29.898657712020096,2,Mobile,0,1,1
3147,45,17.171292880090764,3,Mobile,0,1,1
3148,47,13.947266252291351,2,Mobile,0,2,0
3149,43,10.61428208472714,0,Mobile,0,3,1
3150,38,7.211406656502426,1,Tablet,0,1,0
3151,45,20.855447844199546,4,Mobile,1,1,1
3152,43,22.592157500854224,2,Mobile,0,3,0
3153,50,19.948503780134534,2,Desktop,0,1,0
3154,38,34.947246377497294,1,Tablet,0,4,0
3155,52,34.82424167686508,0,Mobile,0,4,1
3156,51,22.321576100443984,3,Desktop,1,3,1
3157,58,10.648631094464296,1,Mobile,1,3,1
3158,64,20.46635913555958,1,Tablet,1,1,0
3159,35,20.201428848663507,2,Desktop,0,2,0
3160,28,19.742920301775534,0,Desktop,0,5,0
3161,40,19.418248768814042,3,Tablet,0,4,0
3162,39,19.77229683420154,0,Desktop,0,4,0
3163,34,21.907667072817922,2,Desktop,1,3,1
3164,22,19.915671209475548,1,Mobile,0,2,0
3165,61,26.666580069004738,2,Desktop,0,3,1
3166,28,27.882949727238888,2,Tablet,1,1,1
3167,47,17.71483930254008,1,Mobile,0,2,0
3168,32,35.168522608056264,0,Desktop,0,1,1
3169,44,17.159501585275088,2,Mobile,1,4,1
3170,52,12.057595089477303,0,Tablet,0,3,0
3171,50,28.046224570920415,2,Desktop,1,3,1
3172,37,18.460734924685283,2,Tablet,0,5,1
3173,33,27.570331766059105,2,Tablet,0,2,0
3174,51,5.770651191195757,2,Desktop,0,4,1
3175,19,36.13964753186454,0,Desktop,0,5,1
3176,52,30.378347264323217,0,Mobile,0,5,1
3177,57,12.996187606695987,2,Tablet,0,3,1
3178,45,13.169783009229715,1,Desktop,0,2,1
3179,64,38.37812723278022,1,Tablet,0,3,1
3180,56,19.100960772016332,3,Desktop,0,2,1
3181,23,18.32652121013901,2,Tablet,0,5,1
3182,26,6.871583246805738,3,Mobile,1,1,1
3183,37,22.193774355187568,2,Tablet,1,4,1
3184,18,23.178243081313976,2,Desktop,0,5,0
3185,25,30.723944774155882,1,Mobile,0,3,1
3186,40,13.807372574524196,0,Mobile,0,4,0
3187,20,12.837705662075123,1,Desktop,0,5,1
3188,21,28.607701078211814,2,Mobile,0,2,1
3189,42,33.053840569816515,3,Tablet,0,3,0
3190,64,12.430781191056935,2,Tablet,0,5,1
3191,55,33.65211269039793,3,Desktop,0,2,0
3192,32,25.300334731894573,1,Tablet,1,2,0
3193,38,33.734442712597165,1,Desktop,0,2,1
3194,52,24.438237107859067,1,Mobile,0,4,1
3195,63,4.821776660096397,2,Tablet,1,3,0
3196,31,23.78426094147169,0,Desktop,1,2,0
3197,53,33.481150549370156,1,Tablet,0,5,1
3198,29,17.850031847330285,0,Mobile,1,2,1
3199,34,21.896280248740382,3,Mobile,0,3,0
3200,56,23.590931971592173,1,Tablet,0,4,0
3201,26,1.8038889610521451,2,Mobile,0,2,0
3202,52,38.37078060349981,1,Desktop,1,5,1
3203,30,17.788994560822605,0,Tablet,0,3,0
3204,32,29.04588345978239,2,Tablet,0,2,1
3205,35,24.30639091081433,0,Mobile,0,4,1
3206,50,35.06095245087488,0,Desktop,0,1,1
3207,23,28.248448979424648,1,Tablet,0,5,1
3208,44,23.120605827832204,1,Tablet,0,2,1
3209,40,17.85187925984576,3,Mobile,0,2,1
3210,44,31.382805611057112,0,Mobile,0,1,0
3211,51,10.012469568363066,3,Desktop,0,3,1
3212,63,30.16712336220714,1,Desktop,1,1,0
3213,55,16.20764198756102,3,Mobile,0,3,1
3214,31,35.01826929565312,2,Desktop,0,2,1
3215,53,26.290396341301562,3,Mobile,1,1,1
3216,25,30.15299014280087,2,Tablet,0,2,0
3217,52,25.655910510597757,1,Mobile,0,1,0
3218,36,10.980983238872026,1,Mobile,0,2,0
3219,47,18.114166692837294,0,Mobile,0,2,0
3220,31,30.37911470089106,1,Tablet,0,2,0
3221,37,26.33324653887875,1,Desktop,0,4,1
3222,42,34.44791924244538,3,Desktop,0,1,0
3223,57,28.226196504297373,1,Desktop,0,4,0
3224,41,17.266384874378723,1,Mobile,0,2,1
3225,31,18.63148689823493,1,Mobile,1,5,1
3226,43,25.823339124185896,3,Desktop,1,3,1
3227,55,6.487647471999157,1,Tablet,0,1,0
3228,40,38.38753508498388,3,Tablet,0,1,1
3229,39,28.53397389102046,3,Tablet,0,3,0
3230,36,34.81627677639098,1,Tablet,0,4,0
3231,63,12.355168473526648,2,Mobile,1,3,1
3232,20,34.95652128284205,0,Desktop,0,5,1
3233,59,42.85199128822199,2,Tablet,0,2,1
3234,36,14.43297315698146,2,Mobile,0,3,1
3235,26,31.171214359230135,2,Mobile,0,3,1
3236,45,25.008879557498346,0,Mobile,0,2,0
3237,37,12.644529214014046,0,Desktop,0,1,0
3238,62,28.943071774814957,2,Mobile,0,5,1
3239,24,31.668825638698788,0,Desktop,1,3,1
3240,31,20.190987578649224,2,Desktop,0,3,0
3241,26,34.327332162041785,1,Desktop,1,1,1
3242,36,11.665892745686419,3,Desktop,1,5,1
3243,64,13.041950828402847,1,Mobile,0,2,0
3244,31,26.09277916471002,0,Mobile,0,2,1
3245,55,25.203082223778175,3,Mobile,0,4,0
3246,53,19.26741209260716,1,Tablet,0,5,0
3247,57,31.476755487775087,3,Tablet,0,5,1
3248,34,29.247154513727594,3,Desktop,0,3,1
3249,47,31.865112567472128,2,Desktop,0,4,1
3250,26,24.01490851718186,1,Desktop,1,2,0
3251,50,29.820642143826728,2,Desktop,1,5,0
3252,42,21.434797575760044,2,Desktop,0,5,0
3253,31,41.430549520692765,3,Tablet,0,1,1
3254,28,18.499633839024114,1,Desktop,1,2,0
3255,52,41.8423794356665,2,Mobile,0,1,0
3256,58,25.27910357671527,1,Desktop,0,4,1
3257,31,13.995912883450059,3,Mobile,0,5,0
3258,47,35.94463480390881,1,Mobile,1,4,1
3259,58,26.007211107159673,0,Mobile,0,1,0
3260,21,31.808992787041902,1,Mobile,0,2,1
3261,21,34.79084734834075,2,Desktop,0,5,0
3262,45,27.703644433160203,1,Desktop,1,2,0
3263,25,20.262073241497482,2,Desktop,1,4,0
3264,19,32.805707021354,0,Desktop,0,3,1
3265,58,25.006044059636764,1,Desktop,1,2,1
3266,63,30.48686254886735,2,Tablet,0,2,0
3267,39,7.770155409668309,2,Mobile,0,2,0
3268,58,28.575853736078816,2,Mobile,1,5,1
3269,33,19.89131339883976,3,Tablet,0,4,0
3270,46,38.226477097428244,4,Tablet,0,4,1
3271,47,29.984698783112762,3,Desktop,0,5,1
3272,29,26.918861966794374,2,Desktop,1,2,1
3273,52,28.890479946801772,0,Mobile,1,2,0
3274,28,17.012473176986255,4,Desktop,1,3,1
3275,63,37.98605352422443,3,Mobile,0,2,1
3276,38,40.930963347335236,0,Desktop,1,1,0
3277,38,28.14330808438573,1,Desktop,0,2,0
3278,22,37.723228548589105,4,Mobile,0,3,1
3279,37,20.44681441061973,4,Tablet,1,1,1
3280,54,18.623091470200155,1,Tablet,0,3,0
3281,20,25.327397989831383,4,Desktop,0,3,0
3282,61,28.479528306943187,3,Tablet,0,4,0
3283,50,21.848106550055036,0,Desktop,0,5,1
3284,26,29.30214552294787,3,Tablet,0,3,0
3285,26,27.45111585658731,0,Tablet,0,2,1
3286,21,17.01354579767156,1,Mobile,0,4,0
3287,52,29.15034413961377,3,Tablet,0,1,0
3288,34,31.90822594017217,3,Desktop,1,5,1
3289,51,26.371754540723128,1,Mobile,0,4,1
3290,41,34.22118482609354,5,Tablet,0,3,1
3291,49,15.260769652024385,7,Mobile,0,4,0
3292,18,28.743603377054814,2,Tablet,1,2,0
3293,25,15.637754348825801,0,Desktop,0,2,0
3294,62,16.0873491341353,1,Desktop,0,2,0
3295,40,19.95255333009768,4,Mobile,1,5,0
3296,64,17.46351853140604,1,Tablet,0,4,0
3297,57,20.616033450070898,1,Tablet,1,4,0
3298,29,23.28679751431049,2,Mobile,0,3,1
3299,29,31.697235890651076,1,Mobile,0,1,1
3300,63,22.43072769035438,1,Desktop,0,2,0
3301,64,12.314994345843258,2,Mobile,0,1,1
3302,32,34.12054277196128,0,Tablet,1,1,1
3303,58,18.30327893107968,1,Mobile,1,2,0
3304,36,24.53023658316297,0,Desktop,1,2,0
3305,43,28.572292055525693,2,Mobile,1,3,1
3306,46,26.596883347222263,1,Tablet,1,5,0
3307,39,33.753436380171806,0,Mobile,0,2,1
3308,57,28.832025147142073,1,Mobile,1,1,0
3309,38,18.109523362423136,0,Mobile,0,3,0
3310,55,42.42849739193329,1,Desktop,0,4,1
3311,37,26.554667706705867,0,Desktop,0,3,0
3312,46,23.82127818702795,4,Desktop,1,2,0
3313,21,32.711403384444566,3,Desktop,0,2,0
3314,24,26.99560756744058,0,Tablet,1,5,0
3315,45,28.193825543514617,4,Tablet,0,3,0
3316,45,44.9374719888055,1,Desktop,1,2,1
3317,21,22.799028573959628,1,Desktop,1,1,1
3318,39,22.457912847860833,3,Desktop,0,1,0
3319,29,25.93262809609971,2,Mobile,1,3,1
3320,62,33.572127484648306,1,Tablet,0,5,1
3321,20,12.947727758476807,0,Mobile,0,3,1
3322,39,9.275552868187958,2,Desktop,1,5,1
3323,61,20.30307783503882,4,Tablet,0,1,0
3324,19,11.928616327525702,0,Desktop,0,2,0
3325,41,21.60134921979489,1,Mobile,0,4,1
3326,51,29.019997569034324,1,Tablet,0,2,1
3327,44,17.87400909158189,2,Mobile,0,1,0
3328,58,13.58538738574926,4,Tablet,0,1,0
3329,18,25.554697293722782,2,Desktop,1,2,0
3330,25,31.900347876921362,1,Tablet,0,2,1
3331,40,11.440212491867099,1,Mobile,0,1,1
3332,55,31.561859186447872,0,Mobile,1,2,1
3333,23,31.53844962990661,2,Mobile,1,4,1
3334,39,32.632680817253025,2,Mobile,1,4,0
3335,42,34.74784171897349,1,Desktop,0,3,1
3336,35,42.616111397276924,0,Mobile,0,4,1
3337,34,22.151263611047558,0,Desktop,0,1,0
3338,29,25.876572640622864,1,Tablet,0,1,1
3339,23,21.668492534015797,0,Mobile,1,3,1
3340,43,25.015814758046485,1,Tablet,0,5,1
3341,44,37.262986845090495,3,Tablet,0,3,1
3342,25,14.23988412855465,1,Desktop,0,5,1
3343,36,18.111602622675395,3,Mobile,0,5,0
3344,59,36.01744749203649,4,Desktop,0,2,0
3345,18,33.160292055216715,0,Mobile,1,4,1
3346,46,22.094946825463374,1,Tablet,0,5,1
3347,62,31.83521600896576,3,Desktop,0,2,0
3348,52,27.729726739936265,0,Mobile,0,3,0
3349,57,37.0021968720079,0,Tablet,0,3,0
3350,31,25.59607675061418,2,Desktop,0,5,1
3351,52,33.20505691098066,1,Desktop,0,2,1
3352,62,46.13609528394096,0,Desktop,0,1,0
3353,37,29.78479324037973,2,Desktop,1,4,1
3354,30,25.39462532635875,2,Tablet,0,5,0
3355,55,30.779575881767833,3,Tablet,0,1,1
3356,63,22.07775313436892,1,Tablet,0,4,1
3357,25,44.103741644197854,2,Tablet,0,1,0
3358,60,26.44056830156785,0,Mobile,0,2,0
3359,37,22.816533438195897,1,Tablet,0,5,0
3360,50,18.31448795983971,0,Desktop,0,1,1
3361,43,33.77776153285151,0,Desktop,0,1,0
3362,56,31.93749930262191,1,Desktop,0,1,1
3363,38,21.021165028687253,1,Desktop,0,5,1
3364,59,29.61161076097938,0,Mobile,0,2,0
3365,60,12.931552254297149,1,Desktop,1,2,1
3366,58,26.47976460058525,0,Desktop,0,1,0
3367,26,28.622050816613555,1,Desktop,0,2,1
3368,41,38.65863847647378,0,Tablet,1,4,1
3369,54,18.833449578170484,0,Tablet,0,2,0
3370,58,14.773178969581405,0,Mobile,0,1,1
3371,34,17.836576312599668,3,Mobile,1,4,1
3372,41,14.30745199748064,0,Mobile,0,5,1
3373,38,35.693258862071865,2,Desktop,1,3,1
3374,56,37.389114360192295,1,Mobile,0,2,0
3375,58,27.561732623590633,0,Tablet,0,4,0
3376,56,34.770359565481186,4,Tablet,0,3,1
3377,30,26.07166704464188,0,Tablet,0,5,0
3378,28,24.23910681839387,1,Desktop,0,3,0
3379,63,22.335699047569907,2,Desktop,0,5,0
3380,36,22.516872068979477,2,Mobile,0,1,1
3381,28,12.61758754952775,1,Mobile,0,1,0
3382,30,27.11403810885871,2,Mobile,0,5,1
3383,63,24.67732871828765,0,Mobile,1,3,1
3384,62,30.962885792623005,3,Desktop,1,2,1
3385,18,25.748187971508877,2,Tablet,1,3,1
3386,57,23.698370387447266,2,Desktop,0,3,0
3387,61,18.030455759938953,3,Mobile,0,2,0
3388,36,25.57722589457409,1,Desktop,0,3,1
3389,29,30.905897846529296,2,Tablet,0,3,0
3390,25,15.853288071329114,0,Desktop,0,4,1
3391,25,25.699790029445914,3,Tablet,0,5,0
3392,62,26.86434361223587,2,Mobile,0,1,1
3393,29,19.255481731053884,2,Desktop,0,5,0
3394,50,20.297149560736,0,Mobile,0,3,0
3395,62,26.844886790129717,2,Mobile,0,2,1
3396,43,15.932631853659016,2,Tablet,0,2,0
3397,56,27.79938972199514,1,Tablet,0,1,1
3398,45,17.8371650107264,1,Mobile,0,1,0
3399,22,33.50282954426573,1,Tablet,1,1,1
3400,25,43.702621963106395,1,Tablet,0,2,1
3401,42,18.11394558638544,0,Mobile,1,3,1
3402,44,29.273662898997397,3,Mobile,0,1,1
3403,63,19.186064760943847,1,Tablet,0,1,1
3404,40,33.32763339038232,2,Mobile,0,2,1
3405,47,14.87793272731828,1,Mobile,1,3,0
3406,62,28.844694067421702,3,Tablet,0,1,0
3407,64,18.016088264885177,5,Desktop,0,3,1
3408,40,23.34412328721305,2,Desktop,0,4,0
3409,64,16.751797798821542,1,Mobile,0,1,0
3410,37,31.57880376716603,1,Tablet,0,1,0
3411,35,18.304157164483303,1,Mobile,0,2,0
3412,35,29.41571407465462,0,Tablet,0,4,1
3413,19,22.24721577390134,0,Mobile,0,4,0
3414,21,24.084221025609097,2,Mobile,1,4,1
3415,47,26.182047259201028,1,Tablet,0,5,0
3416,50,18.90540262672921,2,Mobile,0,2,0
3417,53,26.682936908327097,5,Desktop,1,2,1
3418,35,37.24267651483529,4,Desktop,0,1,1
3419,54,18.775241713338286,0,Tablet,0,2,1
3420,36,34.37448114619076,0,Mobile,0,1,1
3421,64,36.984781067902276,2,Desktop,0,1,0
3422,45,18.47076008777565,2,Tablet,0,5,1
3423,57,13.359563159275584,2,Tablet,1,2,1
3424,37,27.41568720137412,1,Tablet,0,2,0
3425,50,20.620739817865015,1,Desktop,0,5,0
3426,29,39.94882575330402,2,Desktop,1,5,1
3427,32,25.278460323998658,1,Desktop,1,2,0
3428,58,18.582404735718566,4,Desktop,0,2,1
3429,56,15.822723911906309,0,Mobile,1,1,0
3430,19,33.719239672726644,3,Desktop,0,3,1
3431,46,20.430528207326507,6,Tablet,1,1,1
3432,58,25.350630395683424,4,Mobile,1,4,1
3433,27,32.64642196089984,2,Desktop,0,4,0
3434,19,21.125933184553357,2,Mobile,0,3,1
3435,28,24.632569370078716,1,Tablet,0,5,1
3436,30,24.867452721419838,2,Desktop,0,4,0
3437,27,30.466596092128736,2,Mobile,0,5,1
3438,31,29.725954684082605,2,Desktop,1,5,1
3439,35,23.23909014996137,2,Mobile,0,1,1
3440,26,25.50919249197214,2,Mobile,0,5,1
3441,56,22.025767907812092,0,Tablet,1,3,0
3442,45,13.179100744644442,1,Tablet,0,1,0
3443,20,27.060806859185035,0,Desktop,0,3,0
3444,37,40.137534086664544,1,Desktop,0,5,1
3445,23,17.930246874471496,2,Mobile,0,4,0
3446,44,18.815762323178376,1,Tablet,0,5,0
3447,19,18.03417782685007,1,Tablet,1,3,1
3448,46,30.79673422978498,2,Mobile,0,2,0
3449,55,28.587883633571522,2,Tablet,0,2,0
3450,20,23.731698460668348,2,Tablet,0,4,1
3451,33,17.65584750688828,0,Mobile,0,3,0
3452,47,25.739014333119393,1,Desktop,0,4,1
3453,57,12.483022981313566,2,Desktop,0,1,0
3454,19,26.147412534859946,3,Desktop,1,5,1
3455,34,31.972195088703472,1,Mobile,0,1,0
3456,58,14.990406906930577,3,Desktop,0,2,0
3457,29,12.73985378536269,2,Mobile,0,5,0
3458,52,37.63550313355888,0,Mobile,1,1,1
3459,60,20.10592288396332,2,Tablet,0,2,1
3460,18,34.08758276755057,1,Tablet,0,1,0
3461,62,23.768018678417345,2,Desktop,0,5,0
3462,32,23.70436146446938,2,Mobile,0,1,1
3463,43,28.50730159597316,0,Desktop,0,5,0
3464,54,17.928009146028476,0,Desktop,1,1,0
3465,38,26.059977147965164,2,Tablet,1,4,1
3466,48,21.94808468140726,2,Desktop,0,1,1
3467,42,14.436052452759748,2,Desktop,0,1,0
3468,40,27.69985659781119,2,Tablet,0,4,1
3469,41,22.89353754497667,4,Desktop,0,2,0
3470,55,23.743801372442338,1,Desktop,0,5,0
3471,45,15.318712452686738,1,Mobile,0,3,1
3472,38,37.731202942102435,1,Desktop,0,2,1
3473,60,32.01371349108893,3,Tablet,0,5,0
3474,35,32.713247073375825,0,Tablet,0,1,0
3475,53,22.556442380466542,2,Mobile,0,2,0
3476,52,11.166536883972638,0,Tablet,0,1,1
3477,62,40.623339059916084,1,Tablet,0,2,0
3478,26,24.511219935953054,2,Tablet,0,2,0
3479,55,19.00960163183957,2,Desktop,0,3,1
3480,47,28.33441259586491,4,Mobile,1,4,1
3481,61,34.336966304026376,2,Mobile,0,2,0
3482,51,24.81559555131627,1,Mobile,0,1,1
3483,49,35.228601343514995,3,Mobile,0,3,1
3484,20,33.66399950813495,2,Tablet,0,2,1
3485,20,16.388950500783533,4,Desktop,0,4,1
3486,45,19.60967915472419,0,Tablet,0,1,1
3487,61,32.66029730623814,1,Tablet,0,3,1
3488,32,3.2990994895164967,4,Tablet,0,5,1
3489,58,23.80435445468009,0,Tablet,0,4,1
3490,40,13.553350387002626,1,Mobile,0,5,1
3491,57,21.1875695885318,1,Mobile,0,5,0
3492,28,22.609439287766367,3,Desktop,0,3,1
3493,49,22.134044976739936,1,Tablet,1,3,0
3494,53,20.58190998309913,1,Mobile,0,3,0
3495,50,16.22285080296949,2,Desktop,1,5,1
3496,41,43.33529013454949,3,Tablet,0,1,0
3497,56,39.93969603329081,0,Tablet,0,3,1
3498,51,15.703473437949736,1,Mobile,0,4,0
3499,45,37.656934010428536,3,Tablet,0,3,0
3500,54,21.804276076217178,0,Tablet,1,3,0
3501,24,26.033499786653685,1,Mobile,0,3,1
3502,21,24.493808320824673,1,Desktop,0,5,1
3503,54,19.722010869968273,0,Desktop,0,1,1
3504,18,32.870818748849175,1,Mobile,0,3,0
3505,18,26.00709224461326,2,Mobile,0,5,1
3506,64,21.187588614246067,3,Desktop,1,4,1
3507,37,14.56328444959622,2,Desktop,0,1,0
3508,36,17.851239890247037,3,Mobile,0,5,0
3509,46,11.868959075183225,0,Mobile,0,2,0
3510,27,25.097788387321355,2,Mobile,1,4,0
3511,35,15.426675261724833,3,Tablet,1,4,1
3512,45,22.87551589985167,0,Mobile,0,2,0
3513,52,35.96081482888297,3,Tablet,1,5,0
3514,60,34.594396583372685,2,Desktop,0,5,1
3515,64,24.74178484717906,2,Desktop,0,4,0
3516,48,24.3033221908548,5,Mobile,0,5,1
3517,44,40.038996395368066,2,Mobile,0,2,1
3518,28,29.166048962869688,1,Desktop,0,5,1
3519,55,22.377548320987817,2,Desktop,0,4,1
3520,22,13.591855063036384,6,Desktop,0,5,0
3521,25,28.150985745317946,1,Desktop,0,1,1
3522,51,31.634590180662897,2,Mobile,0,2,0
3523,29,19.94678780389085,0,Tablet,1,2,0
