Emp_ID,Age,Yrs_Exp,Performance_Score,Train_Hrs,Proj_Complete,Salary,Promoted
5643,47,12,67,12,5,50278,0
5644,38,0,73,26,8,39862,0
5645,24,1,91,58,6,38598,1
5646,40,0,51,52,2,92434,0
5647,39,4,51,51,15,113475,0
5648,52,2,76,16,7,49774,0
5649,61,6,63,30,8,77384,1
5650,35,12,97,14,4,27822,0
5651,54,17,88,56,12,62252,1
5652,51,20,61,19,1,115585,0
5653,52,6,81,4,2,112420,0
5654,40,0,77,6,4,38052,0
5655,35,4,77,17,7,108574,0
5656,43,16,95,55,2,107511,1
5657,52,7,74,10,6,38269,0
5658,43,14,53,31,2,93577,0
5659,39,19,75,49,12,41551,1
5660,62,3,85,26,7,94915,0
5661,41,1,99,25,2,32661,1
5662,37,4,52,36,3,89547,0
5663,31,0,50,44,9,97503,0
5664,32,4,66,27,13,85614,1
5665,53,5,56,49,15,106210,1
5666,45,1,97,1,4,110930,0
5667,52,0,54,19,14,38531,0
5668,55,3,68,3,5,46370,0
5669,31,6,88,12,9,78000,0
5670,23,0,95,23,7,43565,0
5671,57,0,83,60,8,25832,0
5672,33,7,84,47,15,71978,1
5673,56,19,98,37,11,107941,1
5674,38,15,65,57,3,35185,1
5675,31,20,89,39,11,28492,1
5676,54,12,99,47,11,83238,1
5677,37,17,96,44,4,83859,1
5678,34,19,88,54,7,69630,1
5679,55,9,76,28,4,90824,1
5680,36,11,90,57,2,65584,0
5681,30,0,87,35,14,26076,1
5682,30,9,99,1,10,59139,1
5683,49,8,99,40,6,91610,1
5684,34,2,74,17,9,62702,0
5685,23,18,75,48,2,52535,1
5686,62,8,63,7,1,88737,0
5687,33,9,63,57,8,88705,1
5688,61,18,63,14,1,94810,0
5689,53,15,74,40,1,53198,1
5690,39,17,85,16,3,84113,0
5691,55,13,53,22,5,70760,0
5692,54,2,96,1,13,82840,0
5693,51,1,64,5,12,60276,0
5694,43,0,81,28,9,102554,0
5695,43,17,67,26,11,86913,1
5696,62,8,63,36,10,83028,0
5697,45,12,50,48,2,98608,1
5698,28,1,91,33,12,38348,1
5699,44,6,69,17,12,71678,0
5700,60,15,59,41,1,38952,1
5701,59,20,59,9,1,25318,0
5702,30,18,73,37,8,102354,1
5703,63,14,83,58,10,51011,1
5704,57,10,77,43,10,43787,1
5705,33,0,76,16,10,88428,0
5706,46,20,89,58,2,37516,1
5707,43,6,50,12,13,59055,0
5708,24,19,82,51,9,33752,1
5709,62,7,53,59,9,91911,1
5710,41,9,56,47,2,105506,0
5711,61,4,58,41,3,84850,0
5712,50,8,65,26,2,42538,0
5713,39,0,54,52,6,37657,0
5714,28,1,83,1,15,42843,0
5715,41,18,72,33,7,106119,1
5716,60,13,92,30,12,46491,1
5717,50,19,99,22,6,71431,1
5718,24,9,74,6,3,88475,0
5719,60,8,100,37,12,67180,1
5720,59,9,62,32,15,43540,1
5721,26,5,73,11,3,96515,0
5722,44,16,60,44,12,85635,1
5723,48,5,100,11,2,32943,0
5724,58,3,66,18,2,33911,0
5725,35,19,86,8,11,65254,1
5726,54,2,62,9,12,88000,0
5727,39,18,76,16,5,94305,1
5728,63,17,69,49,11,27479,1
5729,58,3,82,39,11,35112,1
5730,41,7,91,38,8,95267,1
5731,57,16,81,40,6,87612,1
5732,62,4,57,9,9,101897,0
5733,50,12,78,11,11,71809,1
5734,23,0,89,14,5,57205,0
5735,40,12,68,30,10,115105,1
5736,62,3,55,14,4,97604,0
5737,55,13,93,27,9,31557,0
5738,34,2,88,3,12,61098,0
5739,30,4,97,35,10,63790,1
5740,46,6,90,54,11,59826,1
5741,38,0,70,0,14,47074,0
5742,26,11,71,57,5,112691,1
5743,60,10,91,43,1,57401,1
5744,49,7,59,56,5,36565,1
5745,31,5,59,33,15,115236,1
5746,38,1,78,46,5,89702,0
5747,34,18,65,16,5,74926,1
5748,53,19,50,38,13,105873,1
5749,46,19,66,37,2,36112,0
5750,36,13,79,43,13,104297,1
5751,47,0,75,50,6,33885,0
5752,56,9,95,32,5,26376,1
5753,25,15,68,59,2,30939,1
5754,46,3,70,20,12,66949,0
5755,31,10,66,25,10,27846,1
5756,48,15,95,45,15,97353,1
5757,42,19,89,35,15,32430,1
5758,62,0,70,4,14,51328,0
5759,32,15,90,32,8,36151,1
5760,41,18,89,0,6,84797,0
5761,25,20,94,52,11,52619,1
5762,46,8,98,5,10,59484,1
5763,27,8,68,36,12,52664,1
5764,25,8,56,1,11,31780,0
5765,49,16,66,56,3,93867,1
5766,38,11,50,52,9,53604,1
5767,37,12,86,58,13,42762,1
5768,57,7,55,58,11,48765,0
5769,34,15,75,4,11,88726,1
5770,63,17,51,25,14,62043,1
5771,48,0,81,40,4,112458,0
5772,56,0,97,50,3,84051,1
5773,45,11,54,52,7,114230,0
5774,53,5,86,46,12,35556,1
5775,42,8,80,12,13,104091,1
5776,34,4,61,11,15,35004,1
5777,45,15,84,4,14,83956,1
5778,26,17,79,1,8,45810,1
5779,45,16,97,58,7,87000,1
5780,23,17,55,3,1,101724,0
5781,47,0,64,58,1,25247,0
5782,24,18,64,26,13,45762,1
5783,52,7,65,49,5,70995,0
5784,25,2,69,52,15,84423,1
5785,43,4,62,9,14,104347,0
5786,47,7,93,12,8,94277,1
5787,42,18,91,43,14,86969,1
5788,44,17,95,1,10,54052,1
5789,43,17,80,25,11,74214,1
5790,55,20,83,14,3,59319,1
5791,60,0,78,45,8,96842,0
5792,37,14,52,56,3,93541,1
5793,37,17,58,9,4,93858,1
5794,47,6,60,21,10,106544,0
5795,43,15,60,39,7,65765,1
5796,46,15,74,24,3,49870,0
5797,27,14,71,14,4,37466,1
5798,28,5,91,12,8,70284,0
5799,45,8,95,7,4,75034,1
5800,26,6,58,20,9,58161,0
5801,49,13,69,20,4,93275,1
5802,40,10,70,21,13,85811,1
5803,43,20,59,45,14,78565,1
5804,50,15,71,32,4,86314,1
5805,57,5,78,44,13,78626,1
5806,44,15,58,26,5,103730,0
5807,62,19,54,39,1,94767,1
5808,45,15,89,49,7,76929,1
5809,25,11,60,21,9,118804,1
5810,62,16,50,29,12,91937,1
5811,32,4,91,8,9,33086,0
5812,47,12,50,44,1,87582,0
5813,30,7,88,34,15,91065,1
5814,33,4,95,17,6,65779,0
5815,27,11,54,41,3,48462,0
5816,59,8,98,4,4,72769,0
5817,60,2,71,26,8,80878,0
5818,51,2,75,56,15,41956,1
5819,27,0,55,5,4,107563,0
5820,31,17,81,31,8,110991,1
5821,24,11,97,7,4,69555,1
5822,23,8,60,55,9,70602,0
5823,62,8,59,38,6,30605,0
5824,52,17,96,20,1,101213,1
5825,33,17,88,17,13,41938,1
5826,50,6,83,13,10,84502,0
5827,34,3,80,14,2,77545,0
5828,61,12,61,41,7,68534,1
5829,48,16,100,25,10,40009,1
5830,35,1,93,52,7,55246,1
5831,30,13,65,43,3,53185,0
5832,50,2,87,31,1,119831,0
5833,52,4,52,38,8,116055,0
5834,31,13,51,27,13,111488,1
5835,61,2,54,59,13,71642,1
5836,53,6,60,38,10,34185,0
5837,43,17,74,42,14,89366,1
5838,56,12,84,31,11,44843,1
5839,53,9,84,12,15,42505,1
5840,47,12,71,14,11,53022,1
5841,34,15,86,17,10,86609,1
5842,23,8,71,38,15,79261,1
5843,44,1,60,5,7,41439,0
5844,62,4,81,54,10,105196,1
5845,59,16,84,10,8,99385,1
5846,23,3,80,31,1,115371,0
5847,23,16,94,39,14,95272,1
5848,43,8,57,19,3,60377,0
5849,37,19,69,32,13,28909,1
5850,39,1,91,39,2,39867,0
5851,44,17,83,7,1,89685,0
5852,60,20,53,50,5,25794,1
5853,57,10,67,34,3,108481,0
5854,38,12,100,4,10,83527,1
5855,30,7,53,34,15,40369,0
5856,39,0,69,46,8,48807,0
5857,39,16,58,13,6,35856,0
5858,48,11,65,20,10,31795,1
5859,35,3,75,46,14,119921,0
5860,39,20,87,23,9,56063,1
5861,60,12,74,16,9,85951,0
5862,39,8,53,17,11,63260,0
5863,36,6,90,33,6,35149,1
5864,28,4,94,11,2,117205,0
5865,57,4,90,15,9,51328,0
5866,36,16,87,3,2,94098,0
5867,30,8,68,24,3,58623,0
5868,37,5,63,33,6,67255,0
5869,49,18,70,27,2,61389,1
5870,35,15,64,45,5,29206,1
5871,53,20,52,10,2,88565,0
5872,57,1,86,12,12,45897,0
5873,28,9,99,30,4,104687,1
5874,27,15,95,59,15,29370,1
5875,44,4,65,24,11,49045,0
5876,45,14,63,38,11,112236,1
5877,47,12,58,9,3,112770,0
5878,56,12,96,23,5,77584,1
5879,48,12,56,0,6,73671,0
5880,27,14,63,60,13,40326,1
5881,48,13,55,52,7,92777,0
5882,42,7,70,24,10,55639,0
5883,28,10,64,27,8,85874,0
5884,28,17,57,35,9,64766,1
5885,40,3,83,17,14,46278,1
5886,26,9,89,5,4,96980,0
5887,39,0,50,1,4,93551,0
5888,36,4,81,2,7,105439,0
5889,36,12,98,45,12,64583,1
5890,35,0,100,7,15,118679,1
5891,29,7,54,30,10,95400,1
5892,37,2,79,47,10,34676,1
5893,41,2,71,18,11,29234,0
5894,57,6,69,49,9,46340,1
5895,39,3,65,5,11,109259,0
5896,57,2,56,13,2,33526,0
5897,41,14,56,2,13,97378,0
5898,42,7,99,47,11,59626,1
5899,58,2,99,0,6,26207,0
5900,57,6,51,43,10,107844,1
5901,54,17,96,29,10,87420,1
5902,62,10,63,45,8,77097,1
5903,46,10,80,18,13,89414,1
5904,39,16,99,53,5,30429,1
5905,29,5,90,18,5,78591,1
5906,23,7,63,8,8,32591,0
5907,57,0,54,6,1,63660,0
5908,54,9,60,45,6,102313,0
5909,58,18,89,36,10,65459,1
5910,35,2,54,49,13,103084,1
5911,28,3,78,40,9,87099,0
5912,36,10,60,52,12,87848,0
5913,59,14,54,6,6,103405,0
5914,37,0,98,8,15,114399,1
5915,26,8,81,3,7,29661,0
5916,62,10,85,24,4,69802,1
5917,38,18,64,48,12,43782,1
5918,50,12,68,11,10,74179,0
5919,38,15,71,5,1,26898,0
5920,26,3,83,17,9,103455,0
5921,48,0,66,39,12,65068,0
5922,50,19,61,20,6,92963,1
5923,54,12,74,14,3,101303,0
5924,24,0,66,2,4,108956,0
5925,53,4,59,1,10,83654,0
5926,25,4,77,55,12,61123,1
5927,30,13,67,54,6,81198,1
5928,46,13,100,40,6,77872,1
5929,37,7,67,39,12,29902,0
5930,53,3,94,58,9,51850,1
5931,31,6,81,3,4,73554,0
5932,61,19,63,31,5,68034,1
5933,24,18,65,1,5,89843,0
5934,30,14,99,45,3,112156,1
5935,29,3,67,28,2,33280,1
5936,61,18,65,1,8,105490,0
5937,38,8,66,33,10,71814,0
5938,57,20,56,26,15,82465,1
5939,52,12,61,59,9,71973,1
5940,32,13,83,53,10,62729,1
5941,60,13,59,38,11,57800,1
5942,40,9,54,43,13,99423,1
5943,27,15,70,37,9,103871,1
5944,51,4,52,17,14,96713,0
5945,61,5,68,35,5,66206,1
5946,56,1,94,18,11,28926,1
5947,45,12,93,26,9,85445,1
5948,27,12,84,44,4,68056,1
5949,52,18,55,19,2,100690,0
5950,28,17,63,20,3,93495,0
5951,26,18,53,22,1,109147,0
5952,51,0,94,29,5,59161,0
5953,45,7,100,24,1,84251,1
5954,28,15,67,30,12,43407,1
5955,54,1,78,26,11,103561,0
5956,40,7,84,33,1,96600,0
5957,37,5,87,7,14,81714,0
5958,62,15,65,18,11,31639,0
5959,54,10,69,40,11,27478,1
5960,31,16,73,25,13,89546,1
5961,59,18,84,27,7,98465,1
5962,32,10,93,3,2,87876,1
5963,42,7,100,30,15,113373,1
5964,28,3,68,15,8,66941,0
5965,25,10,53,50,6,54974,0
5966,33,7,82,9,4,69183,0
5967,39,8,51,37,9,33418,0
5968,54,1,62,47,15,108186,0
5969,26,15,94,9,10,82148,1
5970,26,5,79,44,8,104919,1
5971,39,20,83,8,13,56708,1
5972,63,20,79,38,10,57924,1
5973,41,18,100,35,3,48382,1
5974,27,7,73,50,3,51649,0
5975,54,13,97,57,4,55373,1
5976,44,15,93,35,14,107680,1
5977,28,11,82,18,9,99501,0
5978,57,4,90,59,9,47791,1
5979,44,18,98,18,5,83896,1
5980,23,17,59,11,12,48115,1
5981,42,8,67,12,9,42341,0
5982,44,1,68,24,6,41637,0
5983,33,19,56,35,8,49269,1
5984,35,11,68,24,11,108489,1
5985,25,1,73,27,8,118330,0
5986,31,9,64,41,12,48877,1
5987,34,0,90,52,10,65273,1
5988,45,3,91,38,15,81035,1
5989,36,11,72,29,7,37405,1
5990,55,8,53,4,4,118348,0
5991,40,3,87,16,4,87309,0
5992,63,8,53,17,6,66767,0
5993,31,5,54,42,14,34973,1
5994,45,0,90,46,9,83565,1
5995,32,9,93,20,7,114461,0
5996,41,13,72,21,5,48091,1
5997,27,17,89,38,5,44584,1
5998,45,5,86,49,8,99607,1
5999,52,17,60,57,6,95624,1
6000,47,19,60,56,1,41550,0
